Year,Date,Heat Demand (kW)
2042,2042-09-24,100.0
2042,2042-09-25,100.0
2042,2042-09-26,100.0
2042,2042-09-27,100.0
2042,2042-09-28,100.0
2042,2042-09-29,100.0
2042,2042-09-30,100.0
2042,2042-10-01,100.0
2042,2042-10-02,100.0
2042,2042-10-03,100.0
2042,2042-10-04,100.0
2042,2042-10-05,100.0
2042,2042-10-06,100.0
2042,2042-10-07,100.0
2042,2042-10-08,100.0
2042,2042-10-09,100.0
2042,2042-10-10,100.0
2042,2042-10-11,100.0
2042,2042-10-12,100.0
2042,2042-10-13,100.0
2042,2042-10-14,100.0
2042,2042-10-15,100.0
2042,2042-10-16,100.0
2042,2042-10-17,100.0
2042,2042-10-18,100.0
2042,2042-10-19,100.0
2042,2042-10-20,100.0
2042,2042-10-21,100.0
2042,2042-10-22,100.0
2042,2042-10-23,100.0
2042,2042-10-24,100.0
2042,2042-10-25,100.0
2042,2042-10-26,100.0
2042,2042-10-27,100.0
2042,2042-10-28,100.0
2042,2042-10-29,100.0
2042,2042-10-30,100.0
2042,2042-10-31,100.0
2042,2042-11-01,100.0
2042,2042-11-02,100.0
2042,2042-11-03,100.0
2042,2042-11-04,100.0
2042,2042-11-05,100.0
2042,2042-11-06,100.0
2042,2042-11-07,100.0
2042,2042-11-08,100.0
2042,2042-11-09,100.0
2042,2042-11-10,100.0
2042,2042-11-11,100.0
2042,2042-11-12,100.0
2042,2042-11-13,100.0
2042,2042-11-14,100.0
2042,2042-11-15,100.0
2042,2042-11-16,100.0
2042,2042-11-17,100.0
2042,2042-11-18,100.0
2042,2042-11-19,100.0
2042,2042-11-20,100.0
2042,2042-11-21,100.0
2042,2042-11-22,100.0
2042,2042-11-23,100.0
2042,2042-11-24,100.0
2042,2042-11-25,100.0
2042,2042-11-26,100.0
2042,2042-11-27,100.0
2042,2042-11-28,100.0
2042,2042-11-29,100.0
2042,2042-11-30,100.0
2042,2042-12-01,100.0
2042,2042-12-02,100.0
2042,2042-12-03,100.0
2042,2042-12-04,100.0
2042,2042-12-05,100.0
2042,2042-12-06,100.0
2042,2042-12-07,100.0
2042,2042-12-08,100.0
2042,2042-12-09,100.0
2042,2042-12-10,100.0
2042,2042-12-11,100.0
2042,2042-12-12,100.0
2042,2042-12-13,100.0
2042,2042-12-14,100.0
2042,2042-12-15,100.0
2042,2042-12-16,100.0
2042,2042-12-17,100.0
2042,2042-12-18,100.0
2042,2042-12-19,100.0
2042,2042-12-20,100.0
2042,2042-12-21,100.0
2042,2042-12-22,100.0
2042,2042-12-23,100.0
2042,2042-12-24,100.0
2042,2042-12-25,100.0
2042,2042-12-26,100.0
2042,2042-12-27,100.0
2042,2042-12-28,100.0
2042,2042-12-29,100.0
2042,2042-12-30,100.0
2042,2042-12-31,100.0
2043,2043-01-01,100.0
2043,2043-01-02,100.0
2043,2043-01-03,100.0
2043,2043-01-04,100.0
2043,2043-01-05,100.0
2043,2043-01-06,100.0
2043,2043-01-07,100.0
2043,2043-01-08,100.0
2043,2043-01-09,100.0
2043,2043-01-10,100.0
2043,2043-01-11,100.0
2043,2043-01-12,100.0
2043,2043-01-13,100.0
2043,2043-01-14,100.0
2043,2043-01-15,100.0
2043,2043-01-16,100.0
2043,2043-01-17,100.0
2043,2043-01-18,100.0
2043,2043-01-19,100.0
2043,2043-01-20,100.0
2043,2043-01-21,100.0
2043,2043-01-22,100.0
2043,2043-01-23,100.0
2043,2043-01-24,100.0
2043,2043-01-25,100.0
2043,2043-01-26,100.0
2043,2043-01-27,100.0
2043,2043-01-28,100.0
2043,2043-01-29,100.0
2043,2043-01-30,100.0
2043,2043-01-31,100.0
2043,2043-02-01,100.0
2043,2043-02-02,100.0
2043,2043-02-03,100.0
2043,2043-02-04,100.0
2043,2043-02-05,100.0
2043,2043-02-06,100.0
2043,2043-02-07,100.0
2043,2043-02-08,100.0
2043,2043-02-09,100.0
2043,2043-02-10,100.0
2043,2043-02-11,100.0
2043,2043-02-12,100.0
2043,2043-02-13,100.0
2043,2043-02-14,100.0
2043,2043-02-15,100.0
2043,2043-02-16,100.0
2043,2043-02-17,100.0
2043,2043-02-18,100.0
2043,2043-02-19,100.0
2043,2043-02-20,100.0
2043,2043-02-21,100.0
2043,2043-02-22,100.0
2043,2043-02-23,100.0
2043,2043-02-24,100.0
2043,2043-02-25,100.0
2043,2043-02-26,100.0
2043,2043-02-27,100.0
2043,2043-02-28,100.0
2043,2043-03-01,100.0
2043,2043-03-02,100.0
2043,2043-03-03,100.0
2043,2043-03-04,100.0
2043,2043-03-05,100.0
2043,2043-03-06,100.0
2043,2043-03-07,100.0
2043,2043-03-08,100.0
2043,2043-03-09,100.0
2043,2043-03-10,100.0
2043,2043-03-11,100.0
2043,2043-03-12,100.0
2043,2043-03-13,100.0
2043,2043-03-14,100.0
2043,2043-03-15,100.0
2043,2043-03-16,100.0
2043,2043-03-17,100.0
2043,2043-03-18,100.0
2043,2043-03-19,100.0
2043,2043-03-20,100.0
2043,2043-03-21,100.0
2043,2043-03-22,100.0
2043,2043-03-23,100.0
2043,2043-03-24,100.0
2043,2043-03-25,100.0
2043,2043-03-26,100.0
2043,2043-03-27,100.0
2043,2043-03-28,100.0
2043,2043-03-29,100.0
2043,2043-03-30,100.0
2043,2043-03-31,100.0
2043,2043-04-01,100.0
2043,2043-04-02,100.0
2043,2043-04-03,100.0
2043,2043-04-04,100.0
2043,2043-04-05,100.0
2043,2043-04-06,100.0
2043,2043-04-07,100.0
2043,2043-04-08,100.0
2043,2043-04-09,100.0
2043,2043-04-10,100.0
2043,2043-04-11,100.0
2043,2043-04-12,100.0
2043,2043-04-13,100.0
2043,2043-04-14,100.0
2043,2043-04-15,100.0
2043,2043-04-16,100.0
2043,2043-04-17,100.0
2043,2043-04-18,100.0
2043,2043-04-19,100.0
2043,2043-04-20,100.0
2043,2043-04-21,100.0
2043,2043-04-22,100.0
2043,2043-04-23,100.0
2043,2043-04-24,100.0
2043,2043-04-25,100.0
2043,2043-04-26,100.0
2043,2043-04-27,100.0
2043,2043-04-28,100.0
2043,2043-04-29,100.0
2043,2043-04-30,100.0
2043,2043-05-01,100.0
2043,2043-05-02,100.0
2043,2043-05-03,100.0
2043,2043-05-04,100.0
2043,2043-05-05,100.0
2043,2043-05-06,100.0
2043,2043-05-07,100.0
2043,2043-05-08,100.0
2043,2043-05-09,100.0
2043,2043-05-10,100.0
2043,2043-05-11,100.0
2043,2043-05-12,100.0
2043,2043-05-13,100.0
2043,2043-05-14,100.0
2043,2043-05-15,100.0
2043,2043-05-16,100.0
2043,2043-05-17,100.0
2043,2043-05-18,100.0
2043,2043-05-19,100.0
2043,2043-05-20,100.0
2043,2043-05-21,100.0
2043,2043-05-22,100.0
2043,2043-05-23,100.0
2043,2043-05-24,100.0
2043,2043-05-25,100.0
2043,2043-05-26,100.0
2043,2043-05-27,100.0
2043,2043-05-28,100.0
2043,2043-05-29,100.0
2043,2043-05-30,100.0
2043,2043-05-31,100.0
2043,2043-06-01,100.0
2043,2043-06-02,100.0
2043,2043-06-03,100.0
2043,2043-06-04,100.0
2043,2043-06-05,100.0
2043,2043-06-06,100.0
2043,2043-06-07,100.0
2043,2043-06-08,100.0
2043,2043-06-09,100.0
2043,2043-06-10,100.0
2043,2043-06-11,100.0
2043,2043-06-12,100.0
2043,2043-06-13,100.0
2043,2043-06-14,100.0
2043,2043-06-15,100.0
2043,2043-06-16,100.0
2043,2043-06-17,100.0
2043,2043-06-18,100.0
2043,2043-06-19,100.0
2043,2043-06-20,100.0
2043,2043-06-21,100.0
2043,2043-06-22,100.0
2043,2043-06-23,100.0
2043,2043-06-24,100.0
2043,2043-06-25,100.0
2043,2043-06-26,100.0
2043,2043-06-27,100.0
2043,2043-06-28,100.0
2043,2043-06-29,100.0
2043,2043-06-30,100.0
2043,2043-07-01,100.0
2043,2043-07-02,100.0
2043,2043-07-03,100.0
2043,2043-07-04,100.0
2043,2043-07-05,100.0
2043,2043-07-06,100.0
2043,2043-07-07,100.0
2043,2043-07-08,100.0
2043,2043-07-09,100.0
2043,2043-07-10,100.0
2043,2043-07-11,100.0
2043,2043-07-12,100.0
2043,2043-07-13,100.0
2043,2043-07-14,100.0
2043,2043-07-15,100.0
2043,2043-07-16,100.0
2043,2043-07-17,100.0
2043,2043-07-18,100.0
2043,2043-07-19,100.0
2043,2043-07-20,100.0
2043,2043-07-21,100.0
2043,2043-07-22,100.0
2043,2043-07-23,100.0
2043,2043-07-24,100.0
2043,2043-07-25,100.0
2043,2043-07-26,100.0
2043,2043-07-27,100.0
2043,2043-07-28,100.0
2043,2043-07-29,100.0
2043,2043-07-30,100.0
2043,2043-07-31,100.0
2043,2043-08-01,100.0
2043,2043-08-02,100.0
2043,2043-08-03,100.0
2043,2043-08-04,100.0
2043,2043-08-05,100.0
2043,2043-08-06,100.0
2043,2043-08-07,100.0
2043,2043-08-08,100.0
2043,2043-08-09,100.0
2043,2043-08-10,100.0
2043,2043-08-11,100.0
2043,2043-08-12,100.0
2043,2043-08-13,100.0
2043,2043-08-14,100.0
2043,2043-08-15,100.0
2043,2043-08-16,100.0
2043,2043-08-17,100.0
2043,2043-08-18,100.0
2043,2043-08-19,100.0
2043,2043-08-20,100.0
2043,2043-08-21,100.0
2043,2043-08-22,100.0
2043,2043-08-23,100.0
2043,2043-08-24,100.0
2043,2043-08-25,100.0
2043,2043-08-26,100.0
2043,2043-08-27,100.0
2043,2043-08-28,100.0
2043,2043-08-29,100.0
2043,2043-08-30,100.0
2043,2043-08-31,100.0
2043,2043-09-01,100.0
2043,2043-09-02,100.0
2043,2043-09-03,100.0
2043,2043-09-04,100.0
2043,2043-09-05,100.0
2043,2043-09-06,100.0
2043,2043-09-07,100.0
2043,2043-09-08,100.0
2043,2043-09-09,100.0
2043,2043-09-10,100.0
2043,2043-09-11,100.0
2043,2043-09-12,100.0
2043,2043-09-13,100.0
2043,2043-09-14,100.0
2043,2043-09-15,100.0
2043,2043-09-16,100.0
2043,2043-09-17,100.0
2043,2043-09-18,100.0
2043,2043-09-19,100.0
2043,2043-09-20,100.0
2043,2043-09-21,100.0
2043,2043-09-22,100.0
2043,2043-09-23,100.0
2043,2043-09-24,100.0
2043,2043-09-25,100.0
2043,2043-09-26,100.0
2043,2043-09-27,100.0
2043,2043-09-28,100.0
2043,2043-09-29,100.0
2043,2043-09-30,100.0
2043,2043-10-01,100.0
2043,2043-10-02,100.0
2043,2043-10-03,100.0
2043,2043-10-04,100.0
2043,2043-10-05,100.0
2043,2043-10-06,100.0
2043,2043-10-07,100.0
2043,2043-10-08,100.0
2043,2043-10-09,100.0
2043,2043-10-10,100.0
2043,2043-10-11,100.0
2043,2043-10-12,100.0
2043,2043-10-13,100.0
2043,2043-10-14,100.0
2043,2043-10-15,100.0
2043,2043-10-16,100.0
2043,2043-10-17,100.0
2043,2043-10-18,100.0
2043,2043-10-19,100.0
2043,2043-10-20,100.0
2043,2043-10-21,100.0
2043,2043-10-22,100.0
2043,2043-10-23,100.0
2043,2043-10-24,100.0
2043,2043-10-25,100.0
2043,2043-10-26,100.0
2043,2043-10-27,100.0
2043,2043-10-28,100.0
2043,2043-10-29,100.0
2043,2043-10-30,100.0
2043,2043-10-31,100.0
2043,2043-11-01,100.0
2043,2043-11-02,100.0
2043,2043-11-03,100.0
2043,2043-11-04,100.0
2043,2043-11-05,100.0
2043,2043-11-06,100.0
2043,2043-11-07,100.0
2043,2043-11-08,100.0
2043,2043-11-09,100.0
2043,2043-11-10,100.0
2043,2043-11-11,100.0
2043,2043-11-12,100.0
2043,2043-11-13,100.0
2043,2043-11-14,100.0
2043,2043-11-15,100.0
2043,2043-11-16,100.0
2043,2043-11-17,100.0
2043,2043-11-18,100.0
2043,2043-11-19,100.0
2043,2043-11-20,100.0
2043,2043-11-21,100.0
2043,2043-11-22,100.0
2043,2043-11-23,100.0
2043,2043-11-24,100.0
2043,2043-11-25,100.0
2043,2043-11-26,100.0
2043,2043-11-27,100.0
2043,2043-11-28,100.0
2043,2043-11-29,100.0
2043,2043-11-30,100.0
2043,2043-12-01,100.0
2043,2043-12-02,100.0
2043,2043-12-03,100.0
2043,2043-12-04,100.0
2043,2043-12-05,100.0
2043,2043-12-06,100.0
2043,2043-12-07,100.0
2043,2043-12-08,100.0
2043,2043-12-09,100.0
2043,2043-12-10,100.0
2043,2043-12-11,100.0
2043,2043-12-12,100.0
2043,2043-12-13,100.0
2043,2043-12-14,100.0
2043,2043-12-15,100.0
2043,2043-12-16,100.0
2043,2043-12-17,100.0
2043,2043-12-18,100.0
2043,2043-12-19,100.0
2043,2043-12-20,100.0
2043,2043-12-21,100.0
2043,2043-12-22,100.0
2043,2043-12-23,100.0
2043,2043-12-24,100.0
2043,2043-12-25,100.0
2043,2043-12-26,100.0
2043,2043-12-27,100.0
2043,2043-12-28,100.0
2043,2043-12-29,100.0
2043,2043-12-30,100.0
2043,2043-12-31,100.0
2044,2044-01-01,100.0
2044,2044-01-02,100.0
2044,2044-01-03,100.0
2044,2044-01-04,100.0
2044,2044-01-05,100.0
2044,2044-01-06,100.0
2044,2044-01-07,100.0
2044,2044-01-08,100.0
2044,2044-01-09,100.0
2044,2044-01-10,100.0
2044,2044-01-11,100.0
2044,2044-01-12,100.0
2044,2044-01-13,100.0
2044,2044-01-14,100.0
2044,2044-01-15,100.0
2044,2044-01-16,100.0
2044,2044-01-17,100.0
2044,2044-01-18,100.0
2044,2044-01-19,100.0
2044,2044-01-20,100.0
2044,2044-01-21,100.0
2044,2044-01-22,100.0
2044,2044-01-23,100.0
2044,2044-01-24,100.0
2044,2044-01-25,100.0
2044,2044-01-26,100.0
2044,2044-01-27,100.0
2044,2044-01-28,100.0
2044,2044-01-29,100.0
2044,2044-01-30,100.0
2044,2044-01-31,100.0
2044,2044-02-01,100.0
2044,2044-02-02,100.0
2044,2044-02-03,100.0
2044,2044-02-04,100.0
2044,2044-02-05,100.0
2044,2044-02-06,100.0
2044,2044-02-07,100.0
2044,2044-02-08,100.0
2044,2044-02-09,100.0
2044,2044-02-10,100.0
2044,2044-02-11,100.0
2044,2044-02-12,100.0
2044,2044-02-13,100.0
2044,2044-02-14,100.0
2044,2044-02-15,100.0
2044,2044-02-16,100.0
2044,2044-02-17,100.0
2044,2044-02-18,100.0
2044,2044-02-19,100.0
2044,2044-02-20,100.0
2044,2044-02-21,100.0
2044,2044-02-22,100.0
2044,2044-02-23,100.0
2044,2044-02-24,100.0
2044,2044-02-25,100.0
2044,2044-02-26,100.0
2044,2044-02-27,100.0
2044,2044-02-28,100.0
2044,2044-02-29,100.0
2044,2044-03-01,100.0
2044,2044-03-02,100.0
2044,2044-03-03,100.0
2044,2044-03-04,100.0
2044,2044-03-05,100.0
2044,2044-03-06,100.0
2044,2044-03-07,100.0
2044,2044-03-08,100.0
2044,2044-03-09,100.0
2044,2044-03-10,100.0
2044,2044-03-11,100.0
2044,2044-03-12,100.0
2044,2044-03-13,100.0
2044,2044-03-14,100.0
2044,2044-03-15,100.0
2044,2044-03-16,100.0
2044,2044-03-17,100.0
2044,2044-03-18,100.0
2044,2044-03-19,100.0
2044,2044-03-20,100.0
2044,2044-03-21,100.0
2044,2044-03-22,100.0
2044,2044-03-23,100.0
2044,2044-03-24,100.0
2044,2044-03-25,100.0
2044,2044-03-26,100.0
2044,2044-03-27,100.0
2044,2044-03-28,100.0
2044,2044-03-29,100.0
2044,2044-03-30,100.0
2044,2044-03-31,100.0
2044,2044-04-01,100.0
2044,2044-04-02,100.0
2044,2044-04-03,100.0
2044,2044-04-04,100.0
2044,2044-04-05,100.0
2044,2044-04-06,100.0
2044,2044-04-07,100.0
2044,2044-04-08,100.0
2044,2044-04-09,100.0
2044,2044-04-10,100.0
2044,2044-04-11,100.0
2044,2044-04-12,100.0
2044,2044-04-13,100.0
2044,2044-04-14,100.0
2044,2044-04-15,100.0
2044,2044-04-16,100.0
2044,2044-04-17,100.0
2044,2044-04-18,100.0
2044,2044-04-19,100.0
2044,2044-04-20,100.0
2044,2044-04-21,100.0
2044,2044-04-22,100.0
2044,2044-04-23,100.0
2044,2044-04-24,100.0
2044,2044-04-25,100.0
2044,2044-04-26,100.0
2044,2044-04-27,100.0
2044,2044-04-28,100.0
2044,2044-04-29,100.0
2044,2044-04-30,100.0
2044,2044-05-01,100.0
2044,2044-05-02,100.0
2044,2044-05-03,100.0
2044,2044-05-04,100.0
2044,2044-05-05,100.0
2044,2044-05-06,100.0
2044,2044-05-07,100.0
2044,2044-05-08,100.0
2044,2044-05-09,100.0
2044,2044-05-10,100.0
2044,2044-05-11,100.0
2044,2044-05-12,100.0
2044,2044-05-13,100.0
2044,2044-05-14,100.0
2044,2044-05-15,100.0
2044,2044-05-16,100.0
2044,2044-05-17,100.0
2044,2044-05-18,100.0
2044,2044-05-19,100.0
2044,2044-05-20,100.0
2044,2044-05-21,100.0
2044,2044-05-22,100.0
2044,2044-05-23,100.0
2044,2044-05-24,100.0
2044,2044-05-25,100.0
2044,2044-05-26,100.0
2044,2044-05-27,100.0
2044,2044-05-28,100.0
2044,2044-05-29,100.0
2044,2044-05-30,100.0
2044,2044-05-31,100.0
2044,2044-06-01,100.0
2044,2044-06-02,100.0
2044,2044-06-03,100.0
2044,2044-06-04,100.0
2044,2044-06-05,100.0
2044,2044-06-06,100.0
2044,2044-06-07,100.0
2044,2044-06-08,100.0
2044,2044-06-09,100.0
2044,2044-06-10,100.0
2044,2044-06-11,100.0
2044,2044-06-12,100.0
2044,2044-06-13,100.0
2044,2044-06-14,100.0
2044,2044-06-15,100.0
2044,2044-06-16,100.0
2044,2044-06-17,100.0
2044,2044-06-18,100.0
2044,2044-06-19,100.0
2044,2044-06-20,100.0
2044,2044-06-21,100.0
2044,2044-06-22,100.0
2044,2044-06-23,100.0
2044,2044-06-24,100.0
2044,2044-06-25,100.0
2044,2044-06-26,100.0
2044,2044-06-27,100.0
2044,2044-06-28,100.0
2044,2044-06-29,100.0
2044,2044-06-30,100.0
2044,2044-07-01,100.0
2044,2044-07-02,100.0
2044,2044-07-03,100.0
2044,2044-07-04,100.0
2044,2044-07-05,100.0
2044,2044-07-06,100.0
2044,2044-07-07,100.0
2044,2044-07-08,100.0
2044,2044-07-09,100.0
2044,2044-07-10,100.0
2044,2044-07-11,100.0
2044,2044-07-12,100.0
2044,2044-07-13,100.0
2044,2044-07-14,100.0
2044,2044-07-15,100.0
2044,2044-07-16,100.0
2044,2044-07-17,100.0
2044,2044-07-18,100.0
2044,2044-07-19,100.0
2044,2044-07-20,100.0
2044,2044-07-21,100.0
2044,2044-07-22,100.0
2044,2044-07-23,100.0
2044,2044-07-24,100.0
2044,2044-07-25,100.0
2044,2044-07-26,100.0
2044,2044-07-27,100.0
2044,2044-07-28,100.0
2044,2044-07-29,100.0
2044,2044-07-30,100.0
2044,2044-07-31,100.0
2044,2044-08-01,100.0
2044,2044-08-02,100.0
2044,2044-08-03,100.0
2044,2044-08-04,100.0
2044,2044-08-05,100.0
2044,2044-08-06,100.0
2044,2044-08-07,100.0
2044,2044-08-08,100.0
2044,2044-08-09,100.0
2044,2044-08-10,100.0
2044,2044-08-11,100.0
2044,2044-08-12,100.0
2044,2044-08-13,100.0
2044,2044-08-14,100.0
2044,2044-08-15,100.0
2044,2044-08-16,100.0
2044,2044-08-17,100.0
2044,2044-08-18,100.0
2044,2044-08-19,100.0
2044,2044-08-20,100.0
2044,2044-08-21,100.0
2044,2044-08-22,100.0
2044,2044-08-23,100.0
2044,2044-08-24,100.0
2044,2044-08-25,100.0
2044,2044-08-26,100.0
2044,2044-08-27,100.0
2044,2044-08-28,100.0
2044,2044-08-29,100.0
2044,2044-08-30,100.0
2044,2044-08-31,100.0
2044,2044-09-01,100.0
2044,2044-09-02,100.0
2044,2044-09-03,100.0
2044,2044-09-04,100.0
2044,2044-09-05,100.0
2044,2044-09-06,100.0
2044,2044-09-07,100.0
2044,2044-09-08,100.0
2044,2044-09-09,100.0
2044,2044-09-10,100.0
2044,2044-09-11,100.0
2044,2044-09-12,100.0
2044,2044-09-13,100.0
2044,2044-09-14,100.0
2044,2044-09-15,100.0
2044,2044-09-16,100.0
2044,2044-09-17,100.0
2044,2044-09-18,100.0
2044,2044-09-19,100.0
2044,2044-09-20,100.0
2044,2044-09-21,100.0
2044,2044-09-22,100.0
2044,2044-09-23,100.0
2044,2044-09-24,100.0
2044,2044-09-25,100.0
2044,2044-09-26,100.0
2044,2044-09-27,100.0
2044,2044-09-28,100.0
2044,2044-09-29,100.0
2044,2044-09-30,100.0
2044,2044-10-01,100.0
2044,2044-10-02,100.0
2044,2044-10-03,100.0
2044,2044-10-04,100.0
2044,2044-10-05,100.0
2044,2044-10-06,100.0
2044,2044-10-07,100.0
2044,2044-10-08,100.0
2044,2044-10-09,100.0
2044,2044-10-10,100.0
2044,2044-10-11,100.0
2044,2044-10-12,100.0
2044,2044-10-13,100.0
2044,2044-10-14,100.0
2044,2044-10-15,100.0
2044,2044-10-16,100.0
2044,2044-10-17,100.0
2044,2044-10-18,100.0
2044,2044-10-19,100.0
2044,2044-10-20,100.0
2044,2044-10-21,100.0
2044,2044-10-22,100.0
2044,2044-10-23,100.0
2044,2044-10-24,100.0
2044,2044-10-25,100.0
2044,2044-10-26,100.0
2044,2044-10-27,100.0
2044,2044-10-28,100.0
2044,2044-10-29,100.0
2044,2044-10-30,100.0
2044,2044-10-31,100.0
2044,2044-11-01,100.0
2044,2044-11-02,100.0
2044,2044-11-03,100.0
2044,2044-11-04,100.0
2044,2044-11-05,100.0
2044,2044-11-06,100.0
2044,2044-11-07,100.0
2044,2044-11-08,100.0
2044,2044-11-09,100.0
2044,2044-11-10,100.0
2044,2044-11-11,100.0
2044,2044-11-12,100.0
2044,2044-11-13,100.0
2044,2044-11-14,100.0
2044,2044-11-15,100.0
2044,2044-11-16,100.0
2044,2044-11-17,100.0
2044,2044-11-18,100.0
2044,2044-11-19,100.0
2044,2044-11-20,100.0
2044,2044-11-21,100.0
2044,2044-11-22,100.0
2044,2044-11-23,100.0
2044,2044-11-24,100.0
2044,2044-11-25,100.0
2044,2044-11-26,100.0
2044,2044-11-27,100.0
2044,2044-11-28,100.0
2044,2044-11-29,100.0
2044,2044-11-30,100.0
2044,2044-12-01,100.0
2044,2044-12-02,100.0
2044,2044-12-03,100.0
2044,2044-12-04,100.0
2044,2044-12-05,100.0
2044,2044-12-06,100.0
2044,2044-12-07,100.0
2044,2044-12-08,100.0
2044,2044-12-09,100.0
2044,2044-12-10,100.0
2044,2044-12-11,100.0
2044,2044-12-12,100.0
2044,2044-12-13,100.0
2044,2044-12-14,100.0
2044,2044-12-15,100.0
2044,2044-12-16,100.0
2044,2044-12-17,100.0
2044,2044-12-18,100.0
2044,2044-12-19,100.0
2044,2044-12-20,100.0
2044,2044-12-21,100.0
2044,2044-12-22,100.0
2044,2044-12-23,100.0
2044,2044-12-24,100.0
2044,2044-12-25,100.0
2044,2044-12-26,100.0
2044,2044-12-27,100.0
2044,2044-12-28,100.0
2044,2044-12-29,100.0
2044,2044-12-30,100.0
2044,2044-12-31,100.0
2045,2045-01-01,500.0
2045,2045-01-02,500.0
2045,2045-01-03,500.0
2045,2045-01-04,500.0
2045,2045-01-05,500.0
2045,2045-01-06,500.0
2045,2045-01-07,500.0
2045,2045-01-08,500.0
2045,2045-01-09,500.0
2045,2045-01-10,500.0
2045,2045-01-11,500.0
2045,2045-01-12,500.0
2045,2045-01-13,500.0
2045,2045-01-14,500.0
2045,2045-01-15,500.0
2045,2045-01-16,500.0
2045,2045-01-17,500.0
2045,2045-01-18,500.0
2045,2045-01-19,500.0
2045,2045-01-20,500.0
2045,2045-01-21,500.0
2045,2045-01-22,500.0
2045,2045-01-23,500.0
2045,2045-01-24,500.0
2045,2045-01-25,500.0
2045,2045-01-26,500.0
2045,2045-01-27,500.0
2045,2045-01-28,500.0
2045,2045-01-29,500.0
2045,2045-01-30,500.0
2045,2045-01-31,500.0
2045,2045-02-01,500.0
2045,2045-02-02,500.0
2045,2045-02-03,500.0
2045,2045-02-04,500.0
2045,2045-02-05,500.0
2045,2045-02-06,500.0
2045,2045-02-07,500.0
2045,2045-02-08,500.0
2045,2045-02-09,500.0
2045,2045-02-10,500.0
2045,2045-02-11,500.0
2045,2045-02-12,500.0
2045,2045-02-13,500.0
2045,2045-02-14,500.0
2045,2045-02-15,500.0
2045,2045-02-16,500.0
2045,2045-02-17,500.0
2045,2045-02-18,500.0
2045,2045-02-19,500.0
2045,2045-02-20,500.0
2045,2045-02-21,500.0
2045,2045-02-22,500.0
2045,2045-02-23,500.0
2045,2045-02-24,500.0
2045,2045-02-25,500.0
2045,2045-02-26,500.0
2045,2045-02-27,500.0
2045,2045-02-28,500.0
2045,2045-03-01,500.0
2045,2045-03-02,500.0
2045,2045-03-03,500.0
2045,2045-03-04,500.0
2045,2045-03-05,500.0
2045,2045-03-06,500.0
2045,2045-03-07,500.0
2045,2045-03-08,500.0
2045,2045-03-09,500.0
2045,2045-03-10,500.0
2045,2045-03-11,500.0
2045,2045-03-12,500.0
2045,2045-03-13,500.0
2045,2045-03-14,500.0
2045,2045-03-15,500.0
2045,2045-03-16,500.0
2045,2045-03-17,500.0
2045,2045-03-18,500.0
2045,2045-03-19,500.0
2045,2045-03-20,500.0
2045,2045-03-21,500.0
2045,2045-03-22,500.0
2045,2045-03-23,500.0
2045,2045-03-24,500.0
2045,2045-03-25,500.0
2045,2045-03-26,500.0
2045,2045-03-27,500.0
2045,2045-03-28,500.0
2045,2045-03-29,500.0
2045,2045-03-30,500.0
2045,2045-03-31,500.0
2045,2045-04-01,500.0
2045,2045-04-02,500.0
2045,2045-04-03,500.0
2045,2045-04-04,500.0
2045,2045-04-05,500.0
2045,2045-04-06,500.0
2045,2045-04-07,500.0
2045,2045-04-08,500.0
2045,2045-04-09,500.0
2045,2045-04-10,500.0
2045,2045-04-11,500.0
2045,2045-04-12,500.0
2045,2045-04-13,500.0
2045,2045-04-14,500.0
2045,2045-04-15,500.0
2045,2045-04-16,500.0
2045,2045-04-17,500.0
2045,2045-04-18,500.0
2045,2045-04-19,500.0
2045,2045-04-20,500.0
2045,2045-04-21,500.0
2045,2045-04-22,500.0
2045,2045-04-23,500.0
2045,2045-04-24,500.0
2045,2045-04-25,500.0
2045,2045-04-26,500.0
2045,2045-04-27,500.0
2045,2045-04-28,500.0
2045,2045-04-29,500.0
2045,2045-04-30,500.0
2045,2045-05-01,500.0
2045,2045-05-02,500.0
2045,2045-05-03,500.0
2045,2045-05-04,500.0
2045,2045-05-05,500.0
2045,2045-05-06,500.0
2045,2045-05-07,500.0
2045,2045-05-08,500.0
2045,2045-05-09,500.0
2045,2045-05-10,500.0
2045,2045-05-11,500.0
2045,2045-05-12,500.0
2045,2045-05-13,500.0
2045,2045-05-14,500.0
2045,2045-05-15,500.0
2045,2045-05-16,500.0
2045,2045-05-17,500.0
2045,2045-05-18,500.0
2045,2045-05-19,500.0
2045,2045-05-20,500.0
2045,2045-05-21,500.0
2045,2045-05-22,500.0
2045,2045-05-23,500.0
2045,2045-05-24,500.0
2045,2045-05-25,500.0
2045,2045-05-26,500.0
2045,2045-05-27,500.0
2045,2045-05-28,500.0
2045,2045-05-29,500.0
2045,2045-05-30,500.0
2045,2045-05-31,500.0
2045,2045-06-01,500.0
2045,2045-06-02,500.0
2045,2045-06-03,500.0
2045,2045-06-04,500.0
2045,2045-06-05,500.0
2045,2045-06-06,500.0
2045,2045-06-07,500.0
2045,2045-06-08,500.0
2045,2045-06-09,500.0
2045,2045-06-10,500.0
2045,2045-06-11,500.0
2045,2045-06-12,500.0
2045,2045-06-13,500.0
2045,2045-06-14,500.0
2045,2045-06-15,500.0
2045,2045-06-16,500.0
2045,2045-06-17,500.0
